class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,10,2,6,4,0,0,0,0,0,0,2674,8184,2710,0,0,0,1598,0,0,0,558,1060,14726,11990,225608,1176,0,0,0,0,18,14,0,0,0,0,0,0,0,7478,6090,0,200,20,344,1064,66,3594,8268,10,2,0,12164,270,62,64,54,198,558,76,22,100,240958,0,6,0,0,1598,220,221782,3778,,,,,,,,,225400,9.04,240958,240958,256350,38,0,23976,240560,13622,1209600,296,8,6,0,2071.68,0,10131.84,0,32,0,0,1946,8270,2036,752,564,0,0,0,2,4,240958,0,1546,14,20,18,12,4126,6822,966,44,0,8,8,2478,156,0,0,0,0,2478,74,92,0,0,0,0,0,0,0,0,344,0,0,0,0,30,8,320,34,0,4,0,0,0,2.08,88,11782,1582,42,6,12,22,76,46,0,0,0,0
neg,2286,,300,274,0,0,0,0,0,0,180,112784,20962,0,0,0,57770,0,0,0,0,0,139098,127876,19506,7788,0,0,0,0,156,66,0,0,0,0,0,15420,93408,11466,13632,0,196,34,58,58,2214,129986,1380,0,0,0,46014,55970,18274,8918,4132,504,86,28,0,0,158642,0,10,324,0,57770,1470,11322,8094,,,,,,,,,19040,2285.46,158642,158642,161300,534,0,14334,158180,133926,1209600,3494,0,4,0,124161.6,0,9616.32,0,0,0,0,0,81260,50746,1420,396,104,0,0,0,26,158642,,236,34,82,6230,2266,32544,89846,2586,102,0,482,270,125214,65930,0,0,0,28,125304,130,64,0,0,0,0,0,0,0,0,732,640,186,0,0,3004,628,540,54,0,0,0,0,1285490,145.1,94,10866,15780,12530,7508,18392,68628,204,18,0,0,0,0
neg,58622,,2130706432,616,0,0,0,0,0,0,151500,1113656,1988918,466874,15308,0,1633438,0,144,0,2358,3762,3461282,3088104,526866,293280,0,0,0,0,680,700,0,0,0,0,0,102558,1421980,1553480,658238,0,2348,1190,1618,40774,2655024,1034912,390,0,0,0,921322,1032454,398420,437006,374984,210568,183672,175446,2384,0,3991342,620,990,292,22,1633438,39080,290070,234368,155520,148440,185440,,,,,,29540,58622.85,3991342,3991342,3954858,24315,4666,31542,352660,3736256,1209600,131226,2,110,0,3337296.96,0,396011.52,0,0,0,0,17036,445340,1445044,1567158,241384,16782,3442,70,510,518,3991342,,4972,700,45710,219816,145500,2348412,934682,35896,562,6,1130,2562,3330480,128454,0,16964,0,16,3380700,2538,220,0,0,0,0,0,0,0,0,22350,60308,17752,0,0,98184,20262,10922400,1121704,0,0,0,0,2147590,1388.98,1542,428450,647122,549602,284724,559976,485114,321178,192240,256142,11708,0,0
neg,20,0,22,16,0,0,0,0,0,0,2216,3728,2426,0,0,0,1364,0,0,0,756,1436,19450,17040,17804,764,0,0,0,0,4,6,0,0,0,0,0,0,0,3092,5278,0,124,12,48,956,90,1040,6100,0,0,0,6788,412,102,168,220,50,450,74,102,4,38034,0,4,2,0,1364,200,14434,3270,,,,,,,,,17440,20.56,38034,38034,38772,31,36,3684,37700,8436,1209600,348,2,8,0,3559.68,0,3810.24,0,28,0,0,2006,3170,2038,1110,46,0,0,0,0,0,38034,0,1144,4,38,94,440,924,5100,562,64,0,22,4,3714,78,0,0,0,0,4132,48,68,0,0,0,0,0,0,0,0,314,0,0,240,24,66,18,8080,1424,4494,16,0,0,0,1.12,70,5114,2728,172,40,116,86,72,42,0,0,0,0
neg,59104,,0,,0,0,0,0,0,0,57908,841958,1695144,659744,2822,0,1716838,0,0,0,0,0,2959464,2677210,535344,235882,0,0,0,0,0,0,0,0,0,0,0,7682,944192,1548862,756840,0,3146,1888,3478,8354,513376,2716976,10358,0,0,0,1186566,474712,268566,215156,176660,180998,386818,367304,796,0,3495164,104,1106,80,32,1716838,41256,335256,195726,118680,216000,1310700,1310700,1310700,1310700,1310700,1310700,195460,59103.54,3495164,3495164,3471200,23969,549584,104238,1070800,3257576,1209600,0,,,,3001939.2,0,251222.4,,,0,0,3182,394216,1437236,1352968,57352,9106,3480,36,,0,3495164,,3210,468,18292,228772,211876,2497084,291250,6622,2,0,,,,,,,,,,1480,112,0,0,0,0,0,0,0,0,20998,73212,12508,0,0,118100,19446,3350020,672198,0,0,0,0,669820,,,266584,498900,362664,169428,333770,347202,328540,272604,634714,43170,0,0
neg,364,,0,,0,0,0,0,0,0,122,12074,20468,0,0,0,16298,0,36,0,0,0,34844,31510,5818,1314,0,0,0,0,0,0,0,0,0,0,0,0,26486,6178,0,0,138,58,116,98,696,31468,90,0,0,0,20596,8880,2660,346,86,44,26,16,8,2,40668,0,12,10,0,16298,320,2072,3628,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,5600,363.42,40668,40668,39558,61,514,3922,40520,32664,1209600,0,,,,21484.8,0,11080.32,,,0,0,0,3010,24622,4764,220,48,0,0,,0,40668,,76,4,46,424,1408,7754,21576,1358,18,0,,,,,,,,,,84,24,0,0,0,0,0,0,0,0,236,20,2,0,0,802,144,48060,5068,0,0,0,0,0,,,11662,4894,1726,474,984,12914,10,0,0,0,0,0
neg,16,0,46,26,2,2,0,0,0,752,5078,3784,2460,0,0,0,4062,0,540,0,510,992,20216,17134,28114,628,0,0,0,0,22,42,0,0,0,0,0,0,52,3330,8692,0,1156,40,40,40,86,9126,736,850,0,0,10470,412,140,252,130,82,400,82,12,94,48862,2,4,0,0,4062,212,25494,2534,,,,,,,,,27880,16.47,48862,48862,50384,33,0,4720,48560,12122,1209600,396,0,10,0,2549.76,0,8546.88,0,24,0,468,6072,2930,1746,380,478,0,0,0,2,14,48862,0,1088,18,44,12,1040,4444,4714,690,24,0,36,64,2358,212,0,0,0,0,3248,52,134,0,0,0,0,0,0,0,0,236,0,0,2106,434,70,34,200,20,0,10,0,0,0,143.8,56,9856,1790,128,30,80,54,44,92,0,0,0,0
neg,38396,,0,,0,0,0,0,0,0,472,334764,1663368,371650,230,0,1068898,0,114,0,0,0,2151046,1933978,302058,188240,0,0,0,0,0,0,0,0,0,0,0,41882,1209114,291504,827984,0,1066,580,620,3444,1811882,552884,8,0,0,0,1082378,603788,310804,175246,147634,50430,204,0,0,0,2453342,0,148,64,276,1068898,31234,177334,123890,122520,172600,,,,,,,3700,38396.63,2453342,2453342,2459624,10901,21948,1108,30680,2370484,1209600,0,,,,2198076.48,0,170736,0,0,0,0,0,71262,1033664,1066952,189626,6910,1942,128,,0,2453342,,2122,348,42658,141870,140826,1892742,143476,6316,126,0,,,,,,,,,,1234,80,0,0,0,0,0,0,0,0,13412,33504,7936,0,0,79272,10612,11086080,1141922,0,0,0,0,37390990,596.3,712,184148,278180,271540,238582,1148264,248294,1384,82,10,0,0,0
neg,1982,,102,78,0,0,0,0,0,0,136,35798,82528,7894,0,0,59772,0,0,0,0,0,122912,113488,386544,5962,0,0,0,0,58,364,0,0,0,0,0,5028,103220,4676,13432,0,1800,1216,5704,660,13964,103002,10,0,0,0,64016,46108,12442,3332,352,80,20,6,0,0,509576,10,14,174,0,59772,1338,378908,7638,,,,,,,,,386180,1981.42,509576,509576,173412,424,1698,50728,509140,126356,1209600,2776,0,8,0,108374.4,0,17832.96,0,0,0,0,0,4706,85694,33800,1624,468,64,0,0,4,509576,,280,40,148,11130,3768,18984,87900,3982,124,0,94,988,108536,43482,0,26,0,40,109398,120,48,0,0,0,0,0,0,0,0,644,290,98,0,0,2372,508,4020,756,0,0,0,0,954450,146.4,96,19256,18772,6896,3118,13674,63974,652,14,0,0,0,0
neg,2,0,2,2,0,0,0,0,0,0,8,870,2300,0,0,0,900,0,0,0,0,0,3584,2782,9646,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3178,0,1184,6,8,8,6,1864,102,0,0,0,2008,180,264,62,504,126,34,0,0,0,13240,0,2,0,0,900,78,8992,584,,,,,,,,,9560,1.44,13240,13240,14410,14,0,1280,13140,3210,1209600,102,0,2,0,795.84,0,1245.12,0,8,0,0,0,114,2884,170,10,0,0,0,0,4,13240,0,1194,14,8,4,2,1132,482,340,2,0,2,0,502,50,0,0,0,0,1002,16,54,0,0,0,0,0,0,0,0,72,0,0,0,0,18,6,580,58,0,0,0,0,0,80.48,26,2432,616,36,18,36,20,20,0,0,0,0,0
neg,107828,,13676,7980,0,0,0,0,0,0,56638,2831762,4210142,823006,24418,0,3960792,0,0,0,0,0,7149968,6087366,1387228,826436,0,0,0,0,5936,33260,0,0,0,0,0,49212,4451862,2403648,1041244,0,9442,3112,4424,86086,4230978,3602802,9120,2,0,0,3421520,1763290,542978,395284,408140,1123868,290886,0,0,0,8539978,0,2272,864,64,3960792,125940,672234,709664,197720,212320,192100,176000,184860,175020,209040,,14140,107827.03,8539978,8539978,8554756,44835,3282,111544,44660,7945966,1209600,357938,0,246,0,6782951.04,0,1153704.96,0,0,0,0,248,781070,3266488,2922514,815344,118142,35536,6624,440,480,8539978,,19498,3026,122874,819038,267606,2781678,3834704,97194,348,0,14382,119240,6709108,420250,0,90326,0,32,6895646,7618,1416,0,0,0,0,0,0,0,0,64540,96736,13000,0,0,329532,44876,410160,46630,0,0,0,0,24108490,5441.64,5840,1270166,1990034,1026142,405220,917134,955252,745230,361584,273738,1466,0,0
neg,26262,,1112,908,0,0,0,0,0,0,36364,1086976,711472,94358,8790,0,807864,0,0,0,244,370,1576474,1255558,689186,279710,0,0,0,0,520,3216,0,0,0,0,0,0,0,36248,1901712,0,5780,5940,9514,18034,325696,1572988,8,0,0,0,637002,636444,289064,126976,69156,49462,50304,53544,25712,296,2266168,1058,34,220,4,807864,36292,385250,301494,424520,,,,,,,,260160,26262.3,2266168,2266168,2265010,10987,5098,102464,1052440,1937960,1209600,86622,0,30,0,1456173.12,98324.16,380557.44,158,790,0,0,54,225590,1028244,625778,49752,7188,1354,0,28,172,2266168,,2750,412,361198,121586,596132,842736,13146,0,0,0,802,6804,1434574,276748,0,162,0,0,1469012,2940,1850,0,0,2010,99364,0,0,0,0,15750,9228,1542,6508968,979892,80864,14600,195480,29908,2228632,18142,0,0,6262310,907.78,1034,493796,326442,203956,70254,122236,98488,92132,514022,16634,0,0,0
neg,53424,,0,,0,0,0,0,0,13240,1028134,2078420,575586,19916,0,0,1734668,0,0,0,38468,56498,3473000,3200582,753932,208704,0,0,0,0,0,0,0,200,3928,4722,7754,13108,119000,2371488,1195096,0,6966,4326,4176,10116,1404772,2284930,10,0,0,0,1423718,885818,355018,175160,125532,121412,212436,389534,26506,162,4266572,500,1056,656,0,1734668,41456,421044,331418,226300,229180,214160,1310700,1310700,1310700,1310700,1310700,74440,53424.87,4266572,4266572,4209944,20619,1420188,57102,626080,3715296,1209600,0,,,,2997275.52,0,711691.2,,,0,944,156516,1503244,1402644,563582,74068,11934,2364,0,,398,4266572,,4960,866,137826,438120,202692,2176082,700066,54678,6,0,,,,,,,,,,4408,102,0,0,0,0,0,0,0,0,22314,19624,4144,0,0,95228,17536,5217640,2108286,0,41920,0,0,19245670,,,765358,692736,332522,106632,194488,342842,247496,978248,54708,266,0,0
neg,38528,,86,68,0,0,0,0,0,0,118,238578,1457138,567340,9416,678,1119098,0,0,0,0,0,2097610,1921970,273784,141028,0,0,0,0,210,292,0,0,0,0,0,52248,954262,978588,288170,0,1436,894,1084,23932,1588772,657032,118,0,0,0,842078,471052,244704,188612,147832,116112,125086,137792,0,0,2371706,66,180,16,2,1119098,25082,165830,107340,175000,,,,,,,,95060,38528.51,2371706,2371706,2387610,15017,5786,114082,1157800,2273268,1209600,60868,0,98,0,2123718.72,0,148058.88,0,0,0,0,0,42484,840124,1119380,254676,13420,3060,124,64,70,2371706,,2936,376,22674,87936,63976,1549768,528276,17216,110,0,126,1002,1848816,1026,58,23380,0,0,2140810,1170,144,0,0,0,0,0,0,0,0,12198,46728,7372,0,0,66748,10676,825180,117048,229904,7100,0,0,721760,733.7,834,163456,363770,308894,165842,379072,354982,244674,133456,150736,8386,0,0
neg,29854,,0,,0,0,0,0,0,0,3452,162666,1448736,491632,5440,0,1019012,0,0,,0,0,1899196,1701364,339894,150680,0,0,560,0,0,0,0,0,0,0,0,0,1029156,847772,234998,0,5904,3890,3458,5184,939754,1152808,928,0,0,0,857980,253496,133470,114058,105078,123776,218872,258586,45872,738,2239710,100,144,142,246,1019012,23678,162010,176064,170820,0,0,0,0,0,0,0,163300,29854.71,2239710,2239710,,15775,238466,,1023680,,1209600,0,,,,1794947.52,22283.52,285311.04,,,0,0,0,312,676332,1235510,166172,26606,6686,308,,0,2239710,,3990,448,204688,154178,296590,1343580,104864,3588,0,0,,,,,,,,,,2074,128,,,,,,,,,13422,25670,4562,0,0,66090,9044,2413420,396120,0,0,0,0,,,,330950,482520,248942,110868,227048,246002,219826,127840,117292,638,0,0
neg,60544,,2130706432,1846,0,0,0,0,0,0,402,44920,3581214,1673642,205138,1758,2265170,0,52,0,0,0,4823136,4164302,911764,605694,0,0,0,0,1432,190,0,0,0,0,0,17210,208418,242070,5039376,0,2304,1490,1470,57150,4355656,1089000,4,0,0,0,2224040,935310,403330,300386,254940,251248,427932,709888,0,0,5735264,176,496,132,26,2265170,72216,421896,488390,215380,176800,169860,200340,,,,,144140,60544.87,5735264,5735264,5721724,39240,16,86140,890740,5507074,1209600,124244,4,228,0,3892901.76,86976,1524239.04,0,0,0,0,0,428,445944,4234290,792382,26892,6604,534,582,132,5735264,,4752,654,652818,939700,424844,2761642,710496,12066,102,0,3028,1546,3875632,54582,0,150,0,10,3954476,2040,120,0,0,6640,52174,0,0,0,0,35282,7972,2558,0,0,52450,21602,3482640,348852,0,0,0,0,544890,1374.08,1220,1647314,1290884,666116,272636,480120,289358,214004,148228,428938,69476,0,0
neg,1496,,176,134,0,0,0,0,0,0,3710,70702,92200,3222,0,0,74986,0,0,0,0,0,162122,143710,28542,8210,0,0,0,0,106,22,0,0,0,0,0,0,129226,15616,24992,0,4738,2718,2268,6938,93234,59918,20,0,0,0,108762,37984,12642,5672,3116,1088,570,0,0,0,190806,10,60,468,0,74986,2062,10366,17838,,,,,,,,,27340,1496.41,190806,190806,192970,555,338,18294,189420,169834,1209600,5200,0,6,0,124551.36,1825.92,39378.24,0,0,0,0,0,30008,99532,37498,2378,398,20,0,2,8,190806,,3714,106,9022,6546,9834,108312,29882,2418,0,0,178,128,124038,75734,0,358,0,0,131734,322,42,0,0,640,2700,0,0,0,0,1494,154,42,0,0,2884,632,4980,862,88964,124,0,0,496410,271.82,280,47464,32060,81454,8656,200,0,0,0,0,0,0,0
neg,120308,,2130706432,272,0,0,0,0,0,2640,1327966,4599908,455344,802,0,0,3026172,0,0,0,420,600,6149930,5744592,504804,327562,0,0,0,0,1776,314,0,0,0,0,0,0,7666,2457010,3921984,0,3006,428,624,3344,3231182,3147914,162,0,0,0,825656,1615248,1562812,932718,520056,481024,433560,15586,0,0,6655716,0,27404,1432,0,3026172,48460,290432,213550,100860,80680,90660,86540,98560,,,,39920,120307.86,6655716,6655716,6655654,30582,24926,55944,599100,6386660,1209600,153124,2,104,0,5880903.36,0,501067.2,0,0,0,0,230370,3634568,2315370,172374,25766,7378,834,0,640,648,6655716,,6574,708,1790,266114,98434,1274558,4720658,17824,0,0,406,620,5866244,4302062,0,15668,0,32,5911834,3422,238,0,0,0,0,0,0,0,0,24198,13676,12514,0,0,67002,13082,3062280,345872,0,0,0,0,307870,1416.4,1678,535398,386394,284094,151624,544468,4092026,358880,31136,2640,0,0,0
neg,42384,0,192,172,44,46,0,0,0,0,0,0,0,0,0,0,994556,0,606,0,163788,237076,2668278,2505864,918174,253724,0,0,0,0,1018,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750780,1466,1802,2154,16,994556,38284,524386,392958,263220,314340,307500,,,,,,27800,42384.81,3750780,3750780,236,0,10,8820,116120,0,1209600,96612,4,136,0,2429141.76,179783.04,667412.16,0,0,0,0,0,0,0,0,0,0,0,0,60,66,3750780,0,0,0,0,0,0,0,0,0,0,0,170,4390,2459316,1105170,0,434,0,0,2460342,5026,334,0,0,1600,180438,0,0,0,0,20900,9524,3218,5544678,778506,87292,14190,7128860,713736,3723046,9948,0,0,2384840,0,0,0,0,0,0,0,0,0,0,0,0,4,0
neg,89708,,0,,0,0,0,0,0,0,24924,1719128,3247652,935852,4250,0,2941848,0,0,0,0,0,5068190,4299524,1240484,610866,0,0,0,0,0,0,0,0,0,0,0,0,541798,5388224,1784,0,8970,4796,6694,6098,1309018,4591750,4474,6,0,0,2518146,1040342,471180,348960,282754,270686,371438,555646,72340,314,6310734,4,32,4,108,2941848,101388,555944,680116,234340,194380,206300,264660,270280,,,,51960,89708.57,6310734,6310734,6197656,37956,78448,13662,242020,5931806,1209600,0,,,,5265158.4,0,656713.92,0,0,0,0,2584,729478,2581348,2116778,446842,46152,8536,88,,0,6310734,,9324,1594,405758,341980,500532,4469612,200912,2094,0,0,,,,,,,,,,1740,54,0,0,0,0,0,0,0,0,55782,38012,7088,0,0,107414,16936,2292740,386122,0,0,0,0,316270,2560.26,3890,700992,1384246,653210,326400,734040,705750,547788,352574,504336,22470,0,0
neg,1408,,174,142,0,0,0,0,0,0,122,418,80208,3844,0,0,35742,0,0,0,0,0,105002,95774,20626,5432,0,0,0,0,138,54,0,0,0,0,0,0,53788,30804,0,0,192,78,124,206,14042,69944,6,0,0,0,34348,35056,10290,3114,1300,252,156,76,0,0,125666,0,262,34,0,35742,930,12798,7782,,,,,,,,,20220,1407.02,125666,125666,129084,332,54,12294,125300,84592,1209600,1846,0,14,0,71244.48,0,13245.12,0,0,0,0,0,0,64320,19166,840,244,22,0,32,44,125666,,240,34,64,8448,1230,7840,64002,2460,274,0,342,168,70566,54528,32,144,0,0,72488,124,72,0,0,0,0,0,0,0,0,524,108,50,0,0,824,218,2280,228,0,0,0,0,407060,142.32,84,14422,9048,2396,798,1668,53424,2836,0,0,0,0,0
neg,123800,,668,346,0,0,0,0,82,73526,1118386,2894864,3116172,877176,55358,7786,3811910,1790,0,0,40400,69436,6850288,5545486,2115838,1185100,0,0,8382,0,1002,210,0,26810,107656,106298,189746,369596,3123816,2617912,1601516,0,8778,8874,18044,534820,5331818,2239684,1324,8,0,0,2612686,1634684,973670,775966,528380,421042,797180,399734,8,0,9008124,112,978,2844,40,3811910,125988,1214766,873042,284680,360520,268660,259300,256360,272700,273580,,113760,123799.97,9008124,9008124,8976780,55126,6428,41750,519160,8143350,1209600,206636,0,178,0,6954540.48,0,1182865.92,0,0,0,9174,276840,1889310,2964454,2456244,511624,30422,5028,254,2422,2832,9008124,,10520,1336,209738,486284,239276,4061220,3021652,112694,630,0,634,452,6940944,428412,0,5184,0,40,7034006,4530,698,0,0,0,0,0,0,0,0,70606,59494,14160,0,0,239182,51258,120940,51538,0,0,0,0,44545940,3166.78,3112,1241956,1184684,1096142,638454,1283938,1086008,821390,433410,354856,2512,0,0
neg,120618,,2130706432,644,0,0,0,0,0,996,539948,4523432,2926770,341856,5910,0,3581428,0,0,0,3326,4734,7663606,6938686,903106,603490,0,0,0,0,1196,288,0,0,0,0,0,720722,5572238,1500076,545872,0,3708,1722,2190,80502,5289602,2959278,1888,18,0,0,3016664,2074226,908904,661116,511050,404540,556538,205870,0,0,8571326,0,6,68,58,3581428,80444,437956,461700,133820,115420,111480,131280,120920,121080,145620,,9380,120618.74,8571326,8571326,8588624,34678,23088,1610,89300,8338928,1209600,188328,4,210,0,6948416.64,29.76,1383320.64,0,0,0,0,68082,2161282,3853620,1797304,404940,43622,9788,270,1984,1092,8571326,,11146,1568,12710,891750,343806,5064378,2000798,12752,0,0,1100,1726,6959476,96518,0,82514,0,10,7063956,4212,522,0,0,0,0,0,0,0,0,42722,86926,39614,0,0,165380,34316,13123260,1411866,0,0,0,0,618750,2850.18,3212,1438248,1375006,1174238,701228,1276840,862804,568208,358962,564676,18700,0,0
neg,6,,4,0,0,0,0,0,0,0,202,1504,2040,0,0,0,1202,0,94,0,0,0,9394,7884,16268,106,0,0,0,0,10,8,0,0,0,0,0,0,0,402,3344,0,936,26,20,30,670,2064,0,0,0,0,2818,220,70,218,24,12,50,20,284,30,25670,0,2,0,0,1202,124,15142,1110,,,,,,,,,16140,5.38,25670,25670,28160,15,208,2490,25540,3746,1209600,200,0,6,0,1385.28,29.76,1436.16,,,0,0,174,778,2080,396,318,0,0,0,2,6,25670,,902,10,18,14,8,1142,1432,220,0,0,2,10,972,68,0,0,0,0,1570,30,72,0,0,30,114,0,0,0,0,106,0,0,60,30,24,4,1200,336,0,16,0,0,0,,,2482,1162,66,36,0,0,0,0,0,0,0,0
neg,150,,86,84,0,0,0,0,0,0,74,12438,30198,8,0,0,8510,0,0,0,0,0,20766,16052,9222,2380,0,0,0,0,130,42,0,0,0,0,0,0,13860,1134,27724,0,22224,6,32,28,1470,18292,666,0,0,0,18668,8142,3902,2930,2126,2354,4590,6,0,0,30024,8,34,2,2,8510,440,4538,4574,,,,,,,,,8960,149.78,30024,30024,51980,288,0,2838,29820,42718,1209600,1326,2,10,0,13362.24,0,7138.56,0,0,0,0,0,7210,25816,8102,1412,178,0,0,8,14,30024,,22276,14,34,1886,754,4672,10992,2070,20,0,162,140,14560,2298,0,6,0,94,14596,80,50,0,0,0,0,0,0,0,0,264,0,0,0,0,818,184,260,26,7164,54,0,0,0,90.66,68,29846,6598,3008,436,458,2372,0,0,0,0,0,0
neg,6,,0,0,0,0,0,0,0,0,52,2086,3630,0,0,0,4000,0,226,0,0,0,12552,10334,11486,58,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5768,0,1372,26,30,12,600,3728,0,0,0,0,4832,208,82,138,26,16,394,72,0,0,24070,0,2,0,0,4000,144,9956,1506,,,,,,,,,11300,6.89,24070,24070,26388,19,102,2274,23840,5768,1209600,236,0,2,0,1281.6,0,3188.16,16384,,0,0,0,1816,2998,564,390,0,0,0,0,4,24070,,1368,24,28,22,16,792,3032,442,44,0,0,20,962,80,0,0,0,0,1664,52,64,0,0,0,0,0,0,0,0,146,0,0,204,22,0,10,1460,224,0,10,0,0,0,0,0,4622,972,50,12,14,22,12,64,0,0,0,0
neg,32,,16,16,0,0,0,0,0,0,102,2618,7072,0,0,0,3520,0,0,0,0,0,12604,9822,3590,926,0,0,0,0,42,16,0,0,0,0,0,0,9792,0,0,0,64,10,24,18,126,8888,662,0,0,0,8724,920,118,20,6,0,2,2,0,0,16216,0,0,0,0,3520,264,870,2706,,,,,,,,,3400,32.93,16216,16216,17270,18,0,1482,16040,9792,1209600,752,2,2,0,6001.92,0,3735.36,0,0,0,0,0,2450,5620,1474,196,52,0,0,0,4,16216,,110,26,16,68,656,1952,5258,1666,40,0,28,124,6734,302,0,0,0,14,6738,82,40,0,0,0,0,0,0,0,0,188,40,4,0,0,286,58,140,14,0,0,0,0,0,47.28,52,4294,4824,644,16,14,0,0,0,0,0,0,0
neg,16,0,20,16,0,0,0,0,0,0,6938,2094,1994,0,0,0,3114,0,0,0,1782,3112,7082,5354,6674,1330,0,0,0,0,24,4,0,0,0,0,0,0,0,5944,5082,0,76,64,780,50,4,1996,8056,0,0,0,9312,468,262,134,82,54,342,118,110,144,15560,0,0,0,0,3114,192,2170,4424,,,,,,,,,6540,16.37,15560,15560,16210,33,0,1410,15360,11118,1209600,508,2,10,0,3304.32,0,6830.4,0,10,0,0,6402,1536,2288,366,434,0,0,0,0,4,15560,0,972,18,8,122,408,2898,5436,1098,66,0,20,6,4052,68,0,0,0,0,4122,74,70,0,0,0,0,0,0,0,0,264,0,0,902,392,110,32,4880,486,2,8,0,0,0,0.9,46,8002,2728,152,24,36,20,28,36,0,0,0,0
neg,40344,,752,578,0,0,0,0,0,0,1386,157320,1481996,650342,26548,0,1228368,0,0,0,0,0,2041864,1759560,390176,202290,0,0,0,0,2462,566,0,0,0,0,0,112,371548,1945932,0,0,5050,2468,2116,28766,1654252,624934,6,0,0,0,706842,651256,192630,153010,128694,108622,109902,266550,86,0,2432878,34,360,574,2,1228368,35790,151608,236508,203840,177300,,,,,,,880,40344.02,2432878,2432878,2407124,15568,17112,115778,5080,2317592,1209600,59492,0,132,0,2017728,0,297338.88,0,0,0,0,0,32210,706186,1177480,363482,31596,6556,82,0,4,2432878,,5808,788,8740,170846,98232,981144,1028730,23018,286,0,942,1628,1642318,84574,96,358,0,0,2034696,2410,140,0,0,0,0,0,0,0,0,20878,40586,9468,0,0,96710,15840,688940,142252,8258,1364,0,0,513050,1341.48,1790,318502,329812,184114,89686,190032,218640,219818,225578,530618,10792,0,0
neg,10552,,418,388,0,0,0,0,0,0,35262,238386,289856,44644,1734,0,269678,0,0,0,0,0,593158,564692,40378,17648,0,0,0,0,1100,308,26754,12212,7776,15588,6152,65294,171876,149100,155130,0,518,52,106,3196,197484,408460,66,0,0,0,180888,311100,72696,27230,11914,4056,1786,212,0,0,633642,68,94,7616,0,269678,3584,17168,23084,,,,,,,,,39240,10552.18,633642,633642,630736,2297,0,62610,632000,609882,1209600,11594,0,30,0,562963.2,0,46429.44,0,0,0,0,2932,159282,323226,112694,10124,1536,88,0,2,44,633642,,690,106,904,39658,11500,303332,243852,9704,136,0,692,1114,565752,308386,0,16,0,26,565816,458,50,0,0,0,0,0,0,0,0,2034,628,236,0,0,7816,1440,1180,130,8930,2114,0,0,9552180,346.86,262,50870,54870,44358,36134,193470,215836,6598,2750,4634,362,0,0
neg,14,0,46,40,0,0,0,0,0,0,3076,1226,1432,0,0,0,1116,0,0,0,4,122,5342,3174,17738,658,0,0,0,0,20,40,0,0,0,0,0,0,0,1218,4516,0,68,2,8,770,316,210,4360,0,0,0,3982,474,126,74,88,266,480,80,10,154,23122,0,2,2,0,1116,156,15260,2458,,,,,,,,,17540,13.62,23122,23122,24922,28,0,2212,22860,5780,1209600,330,2,6,0,2004.48,0,2662.08,4,14,0,0,2334,1330,1090,346,634,0,0,0,6,10,23122,0,1146,10,22,10,138,1024,2498,814,72,0,38,64,2342,134,0,0,0,0,2342,44,72,0,0,0,0,0,0,0,0,220,0,0,28,14,74,24,4280,422,0,10,0,0,0,0.76,50,3924,1442,82,24,204,22,30,6,0,0,0,0
