class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,504756,0,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,46307724,0,,,,37594514,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,
neg,38998,,1118,1056,0,0,0,0,0,0,15388,1082842,1534046,179508,380,0,1240616,0,0,0,0,0,2528592,2157402,448292,283896,0,0,0,0,1526,522,0,0,0,0,0,36462,1720248,1045504,9950,0,2916,700,1022,18808,1783114,1005244,360,0,0,0,1218248,532456,254660,172598,143462,168610,302894,19236,0,0,2977828,0,222,2446,22,1240616,44306,222740,224526,184260,175320,,,,,,,80580,38998.87,2977828,2977828,2974164,12704,25092,49802,549340,2812164,1209600,114152,0,176,0,2404649.28,0,403776,0,0,0,0,2,107754,1226546,1158648,279738,28820,9574,1082,14,20,2977828,,5928,818,2796,200982,163064,2101440,333540,3596,0,0,1708,1156,2072866,66402,0,24548,0,28,2443482,3724,386,0,0,0,0,0,0,0,0,22714,46082,7218,0,0,113824,23690,745760,116468,0,0,0,0,964690,1945.74,1894,436746,554690,512590,254916,414480,226386,144340,99112,168146,758,0,0
neg,32436,2,180,150,0,0,0,0,0,1036,628108,1149672,122980,3968,0,0,732938,0,0,0,14516,23130,1693778,1512936,489990,149088,0,0,0,0,492,1160,0,0,0,0,0,0,19066,838512,1048186,0,1546,882,1240,1322,2220,62356,1828116,8082,0,0,776474,341022,186414,117604,85150,67882,56640,54512,46462,173604,2198810,570,904,570,6,732938,26994,320730,168072,206820,,,,,,,,278700,32435.58,2198810,2198810,2169590,11279,92,95922,983780,1907000,1209600,66176,2,86,0,1705773.12,0,198485.76,112,622,0,0,50556,238754,526850,646344,292090,111856,38822,492,0,172,2198810,0,3956,494,131244,70924,115652,1430312,142294,10828,60,0,138,2242,1709404,246902,0,4138,0,0,1719194,1772,530,0,0,0,0,0,0,0,0,12438,23346,6216,5861420,668566,69298,9474,4239180,424582,1973320,35080,0,0,20080570,1153.56,1128,211466,308752,218146,67758,127818,157512,170582,599466,44196,68,0,0
neg,39784,,146,140,0,0,0,0,0,0,1074,72794,1680478,599022,20298,1464,1016632,0,0,0,0,0,1974852,1542628,545556,372396,0,0,1140,0,188,58,0,0,0,0,0,152,1803538,571440,0,0,1622,714,1054,49364,1631878,690474,24,0,0,0,825344,539920,206878,150812,119548,101434,146368,284826,0,0,2521142,18,38,118,4,1016632,35894,263860,280278,233160,284180,,,,,,,22100,39784.2,2521142,2521142,2519074,16807,160,5570,94780,2375130,1209600,72518,2,42,0,2099139.84,0,273856.32,0,0,0,0,0,7014,584880,1274490,479002,24658,4744,342,88,96,2521142,,4252,558,44296,152470,117290,1444480,594446,17258,78,2,216,150,2092476,386,0,5738,0,0,2119964,2010,140,0,0,0,0,0,0,0,0,22392,34460,5756,0,0,81888,15308,31980,4838,0,0,0,0,309960,1168.62,1304,290692,426092,252008,105396,231552,226164,201934,164498,444894,31900,0,0
neg,820,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,30810,0,0,0,0,0,93434,80978,51362,6684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144846,0,0,0,0,30810,874,39872,11218,,,,,,,,,50700,819.4,144846,144846,3078,0,0,13772,144140,96172,1209600,4,2,10,0,45840,0,49352.64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,144846,0,0,0,0,0,0,0,0,0,0,0,78,36,47036,18626,0,0,0,0,47036,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,47846,,1048,976,0,0,0,0,0,0,796,311798,2335514,740378,25824,0,1442502,0,0,0,0,0,3319234,2976276,500910,273672,0,0,0,0,1308,228,0,0,0,0,0,100644,1845012,993698,474956,0,2158,1074,1790,93836,3055998,259410,44,0,0,0,1253762,620510,393542,392732,484008,260434,9322,0,0,0,3820810,0,50,2062,24,1442502,39910,319714,180032,170680,149760,153180,,,,,,20460,47845.7,3820810,3820810,3843426,15752,4622,15300,183680,3414310,1209600,156520,2,86,0,3051323.52,0,359567.04,0,0,0,0,0,8888,738660,1635496,904412,101596,21958,3300,246,256,3820810,,5250,886,20072,327334,192118,2629594,231336,7720,0,0,1366,508,3062316,180104,0,10582,0,40,3081716,2306,268,0,0,0,0,0,0,0,0,20954,46098,22160,0,0,99252,24606,5239800,536294,0,0,0,0,8869860,1392.86,1668,395508,819670,538138,259460,553836,533910,212692,72026,29032,38,0,0
neg,202596,,2130706432,120,0,0,0,0,0,0,151446,3764618,6031674,1398884,34716,724,5063410,0,0,0,0,0,10315248,8967520,1947208,1106884,0,0,0,0,124,12,0,0,0,0,0,54314,4307794,5668276,1351678,0,6564,1030,2284,85080,6019756,5249180,18168,0,0,0,2801198,3214664,1377480,1277982,1126036,758506,573236,254406,822,0,12264116,232,16,486,16,5063410,120260,1175090,750452,164400,207520,193800,189260,167020,181680,244180,199260,14720,202595.42,12264116,12264116,12222426,72886,4820,112,143820,11384330,1209600,106004,4,50,0,10651637.76,0,723110.4,0,0,0,0,8904,1552518,5519910,3720218,539576,33870,8906,428,0,0,12264116,,13926,1868,79794,326284,490004,8349538,2067742,54966,208,0,320,14,2343158,171142,0,65230,0,0,4195296,2352,446,0,0,0,0,0,0,0,0,70278,70556,29932,0,0,109198,16938,26053920,2664258,0,0,0,0,9344770,4323.4,4672,798072,1673658,1287388,679822,1425704,1573500,1761392,1177952,964768,39806,0,0
neg,366,,0,,0,0,0,0,0,0,394,23524,6136,552,0,0,13252,0,0,0,0,0,28492,24282,21962,1760,0,0,0,0,0,0,0,0,0,0,0,0,24728,5878,0,0,236,60,88,112,832,29264,14,0,0,0,18356,8242,3004,532,226,122,104,20,0,0,50478,0,890,142,2,13252,506,17032,4906,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,21700,366.33,50478,50478,56444,83,1232,4858,50220,30606,1209600,0,,,,21699.84,0,8832,,,0,0,0,19190,9800,1284,298,34,0,0,,0,50478,,72,16,968,1758,2028,18474,6312,978,0,0,,,,,,,,,,84,28,0,0,0,0,0,0,0,0,276,46,8,0,0,516,150,45560,5220,0,0,0,0,0,,,9438,4942,1682,542,1934,12010,58,0,0,0,0,0
neg,39212,,544,520,0,0,0,0,0,0,388,201356,1602290,874332,51580,5204,1164172,0,0,0,0,0,2390858,1994542,531126,337876,0,0,0,0,1462,242,0,0,0,0,0,141970,1180116,1205740,207324,0,2910,1224,2022,331318,1870920,526674,82,0,0,0,856636,626292,261972,221578,199458,178704,259022,131488,0,0,2922578,36,98,308,74,1164172,37348,300044,229262,222540,222560,,,,,,,80300,39212.32,2922578,2922578,2926370,19381,31634,46518,497000,2735150,1209600,101092,2,98,0,2338959.36,0,393187.2,0,0,0,0,0,70502,623964,1458684,548820,28848,3990,342,54,64,2922578,,4980,510,57086,223654,109098,1386064,932316,21312,130,0,800,662,2330672,45786,0,15130,0,36,2379490,2354,278,0,0,0,0,0,0,0,0,21892,30368,5734,0,0,88366,18528,90820,66102,0,0,0,0,9212340,1067.04,1220,415304,559174,402428,201624,374478,254112,186162,132964,206972,1932,0,0
neg,40772,,2130706432,0,0,0,0,0,0,0,644,43140,1881484,741374,16792,14,1266496,0,0,0,0,0,2468862,2213566,327124,202122,0,0,0,0,310,20,0,0,0,0,0,0,349878,2329594,3976,0,1812,470,906,1518,52974,2624422,1346,0,0,0,866822,752336,454896,246712,144688,101310,116538,146,0,0,2796592,0,986,452,2,1266496,32890,142334,183044,128580,147500,,,,,,,44740,40771.7,2796592,2796592,2807016,11239,2182,33834,370580,2683448,1209600,104186,0,0,0,2328888.96,105.6,351289.92,0,382,0,0,0,0,553252,1338666,706698,70968,13320,544,0,8,2796592,,4698,682,20516,330562,237582,1872266,216120,1022,0,0,0,0,0,0,0,0,0,0,0,2450,318,0,0,0,130,0,0,0,0,18224,15850,4638,0,0,103336,19626,6331600,641436,0,0,0,0,771700,1226.44,1482,373680,577262,329464,134060,232304,186590,253026,329552,260208,7302,0,0
neg,81534,,254,226,0,0,0,0,0,0,52914,1414838,2548822,642250,47798,0,2096790,0,0,0,686,1402,4090222,3472606,745216,555760,0,0,0,0,722,226,0,0,0,0,0,146990,2905210,1336270,318152,0,2538,2122,3010,169234,2946952,1562064,20700,2,0,0,1282218,1223898,412612,322108,275184,246978,303090,617008,23524,2,4836614,136,434,378,2,2096790,54918,325856,410078,207160,179340,187860,,,,,,163340,81533.19,4836614,4836614,4831120,33658,2544,115596,1200760,4706622,1209600,127720,2,86,0,4065780.48,0,638232.96,0,0,0,0,8582,449396,2189418,1778568,263018,14038,3496,106,204,228,4836614,,5340,638,160968,207404,189270,2798084,1323594,21102,222,0,356,578,4005458,122656,0,138558,0,8,4094874,2218,354,0,0,0,0,0,0,0,0,30996,91696,35562,0,0,103802,20850,7978260,817748,0,0,0,0,1784790,1420.1,1398,670104,476004,476600,287538,595182,543942,480962,377684,756206,42400,0,0
neg,19476,0,1040,0,0,0,0,0,0,376462,2043874,1667730,153372,9926,126,0,2861712,0,394,0,77018,105798,7028732,6330992,1102808,707576,0,0,0,0,3130,1882,0,0,0,0,0,0,0,247726,4003764,0,1392,92,88,90,128,1158712,2593286,467264,30438,0,2816326,794758,215734,120728,87696,79156,69392,32214,13890,21596,8208834,376,190,650,0,2861712,152658,217022,884928,159480,158980,156360,166320,153900,182780,,,119560,19475.67,8208834,8208834,4405916,6459,864,92360,944420,4252746,1209600,406008,0,0,0,3350615.04,0,4502614.08,0,472,0,28946,374074,903238,1793426,859502,245496,43992,2766,50,0,536,8208834,0,2632,308,866590,1046308,1113698,982950,235888,3116,0,0,0,0,0,0,0,0,0,0,0,68958,3156,0,0,0,0,0,0,0,0,47042,0,0,0,0,0,0,0,0,0,0,0,0,0,1182.78,702,2514298,1484076,235848,12682,4460,126,0,0,0,0,0,0
neg,28192,,680,584,0,0,0,0,0,0,436,38584,1474972,437810,46658,4522,1074570,19884,0,0,0,0,1472874,1016176,651966,400520,0,0,12130,0,1872,196,0,0,0,0,0,7578,697444,1295904,2056,0,3514,1232,1574,104656,1381794,509404,808,0,0,0,788254,402946,184072,113238,79702,65442,77432,291086,810,0,2125172,70,88,330,10,1074570,51632,222702,424062,385400,,,,,,,,261420,28192.98,2125172,2125172,2111910,14235,1946,86816,910860,2002982,1209600,58770,0,108,0,1773416.64,0,226494.72,0,0,0,0,0,642,468186,1107420,401408,21202,3820,304,12,20,2125172,,4598,438,15468,115850,79162,1260098,511858,15144,366,0,850,640,1640750,74292,16,4848,0,0,1784220,1596,128,0,0,0,0,0,0,0,0,37396,14448,2812,0,0,54940,10716,257020,45562,0,0,0,0,0,1007.58,1004,241022,468578,290100,149586,356520,285068,142812,42328,26968,0,0,0
neg,2868,,220,198,0,0,0,0,0,0,108,118418,43970,0,0,0,69982,0,0,0,0,0,154858,144776,23896,7522,0,0,0,0,210,56,0,0,0,0,0,0,43262,5124,114110,0,128,50,96,286,27462,134454,20,0,0,0,34772,101188,19852,4752,1302,380,184,66,0,0,178776,0,8,1534,0,69982,1422,15848,8016,,,,,,,,,23640,2867.9,178776,178776,182786,584,0,17720,178540,162496,1209600,3044,0,2,0,148146.24,0,14234.88,0,0,0,0,10,61442,97306,3480,202,56,0,0,0,16,178776,,178,32,42,10352,1354,19162,127128,4176,72,0,364,216,148566,102826,0,6,0,46,149800,144,54,0,0,0,0,0,0,0,0,612,336,94,0,0,2406,558,7760,800,0,0,0,0,1867900,77.24,66,15558,15750,8640,5400,15294,101704,140,10,0,0,0,0
neg,1484,0,2130706432,36,0,0,0,0,0,0,60812,20960,5756,0,0,0,41998,0,0,0,0,0,88358,80160,16318,3442,0,0,0,0,6,10,0,0,0,0,0,0,0,54716,32812,0,310,158,346,1832,908,76448,7526,0,0,0,30556,14094,16494,13462,5094,3010,1928,1568,506,816,104750,20,30,14,0,41998,670,9268,7012,,,,,,,,,15900,1484.25,104750,104750,104096,372,0,10154,104280,87814,1209600,1850,2,6,0,70564.8,0,16005.12,18,60,0,0,18246,59316,8606,742,586,28,4,0,22,28,104750,0,1362,30,36,1326,1328,30712,49656,3076,2,0,104,44,73120,12344,0,4,0,0,73228,146,106,0,0,0,0,0,0,0,0,536,152,54,0,0,1420,286,62440,6256,0,0,0,0,484290,1.6,96,18028,7632,3728,1776,4086,4232,6314,41250,482,0,0,0
neg,59918,,214,128,0,0,0,0,0,0,354,406,2617560,1843234,82408,492,2079416,0,0,0,0,0,4086494,3691860,591840,304592,0,0,0,0,734,196,0,0,0,0,0,6420,523608,2944924,1069502,0,2542,618,1356,93958,3477802,968166,12,0,0,0,1985332,1062562,444982,362830,313496,203568,115824,55826,34,0,4679256,448,998,454,10,2079416,53474,211416,376432,151180,125500,155860,,,,,,150540,59917.71,4679256,4679256,4672016,22908,366,98764,1039720,4544454,1209600,137478,0,232,0,3670177.92,0,871023.36,0,0,0,0,0,68,738956,2936546,829190,33876,5720,98,26,36,4679256,,7002,840,105452,514418,375126,2883866,646796,10834,120,0,378,724,3627310,40290,12,398,0,0,3716836,3346,470,0,0,0,0,0,0,0,0,26466,42662,7888,0,0,132724,22648,202140,24274,0,0,0,0,1934380,1572.58,1886,902964,1054462,498364,235162,472318,431576,417422,265746,260876,5564,0,0
neg,102404,0,8,,0,0,0,0,0,0,296,31640,18102,0,0,0,10025326,2966,128,0,111946,175634,20248936,18591736,2765730,1638274,0,0,0,0,0,0,0,0,0,0,0,0,0,2858,47180,0,462,152,188,204,132,550,48350,0,0,0,35426,6634,3160,1538,884,602,618,592,430,154,23127872,2,2,2,0,10025326,286738,771254,1986534,160040,162740,159520,150380,164640,158600,141600,139380,74860,102403.59,23127872,23127872,133552,104,1958,2784,123940,50320,1209600,0,,,,9090345.6,13446533.76,120956.16,4,108,0,0,170,9390,18070,12934,5774,2178,1354,168,,138,23127872,0,368,66,4744,12018,8994,11094,10690,2048,16,0,,,,,,,,,,58,4,0,0,0,0,0,0,810,4590,142690,0,0,0,0,0,0,0,0,0,0,0,0,181530,210.36,204,31916,9032,3868,1586,1604,884,1148,0,0,0,0,0
neg,27086,,0,,0,0,0,0,0,0,1276,228776,1147648,439964,9340,0,921728,0,0,0,0,0,1632048,1442648,380340,151646,0,0,0,0,0,0,0,0,0,0,0,20914,827824,947912,30354,0,3230,970,1196,2430,877004,935982,6192,0,0,0,748066,311420,158518,128274,113492,114336,122600,130102,196,0,2012818,74,168,634,196,921728,23102,193746,184790,249720,,,,,,,,126500,27086.2,2012818,2012818,1992234,11449,815802,77384,798800,1827004,1209600,0,,,,1447488.96,0,374526.72,,,0,0,0,7488,700794,888728,209874,17586,2476,58,,0,2012818,,3560,280,184168,148684,99702,1195026,189502,6082,0,0,,,,,,,,,,1380,180,0,0,0,0,0,0,0,0,13096,23966,4670,0,0,66766,12018,1116320,619824,0,0,0,0,257610,,,393602,279090,165670,81710,179142,189070,153238,138222,238872,8388,0,0
pos,269606,,,,,,0,0,28,471958,4452446,6195522,3441170,487178,9926,1674,6109318,0,80,,253624,492626,12510060,11292554,7012438,1286730,,0,0,0,,,0,0,0,0,17142,675072,3220988,8774968,2371732,0,15526,8698,11556,14726,329542,14679840,14,0,0,0,3051904,6890320,2413864,907748,499036,390092,398794,420934,84474,2736,19778798,,,,,6109318,222908,5505572,1501468,318520,439040,383740,336320,285740,468160,456460,417960,107540,269605.48,19778798,19778798,,86255,,,389700,,1209600,,,,,14201474.88,0,852818.88,,,0,114504,1635574,5673740,4711866,2568074,320504,31528,4008,104,,,19778798,,15040,3162,633614,354056,4525058,9453366,75606,0,0,0,1566,2040,12737122,4711468,3280,144560,0,0,12988496,,,,,,,,,,,100884,,,,,,,,,,,,,,,,929924,1886522,1738684,1097858,2591636,1334056,2424170,3030864,26188,0,,
neg,1312,,152,134,0,0,0,0,0,0,110,6004,40052,27986,0,0,34874,0,0,0,0,0,72154,64404,20412,3858,0,0,0,0,136,50,0,0,0,0,0,0,63784,10368,0,0,134,36,50,80,22490,51358,4,0,0,0,33848,25200,9022,5130,736,128,72,16,0,0,92588,2,236,48,0,34874,814,13462,6904,,,,,,,,,20080,1312.45,92588,92588,96302,305,0,8972,92260,74152,1209600,1346,0,6,0,64258.56,0,9800.64,0,0,0,0,0,3116,25658,44804,406,140,28,0,0,116,92588,,220,48,36,2480,988,6552,61340,2432,56,0,346,228,63644,52444,56,0,0,0,65628,96,110,0,0,0,0,0,0,0,0,512,158,76,0,0,606,150,3380,398,0,0,0,0,312360,116.74,74,10714,6152,1504,388,936,52968,1490,0,0,0,0,0
neg,101940,,2130706458,894,0,0,0,0,0,58,137048,2629352,2946034,544608,3624,0,2702082,0,0,0,672,1206,5605332,4956386,866660,566374,0,0,0,0,1546,1146,0,0,0,0,0,155060,4947358,563830,594476,0,4052,454,1112,69994,4546712,1638112,288,0,0,0,1980678,1847536,724870,512264,416628,475512,302824,412,0,0,6473542,0,74,116,12,2702082,73272,485330,379552,136520,157900,147940,199980,162260,,,,51660,101940.7,6473542,6473542,6494274,33549,3894,35926,413200,6260724,1209600,187022,2,194,0,5587946.88,0,667416.96,0,0,0,0,6346,724382,2966738,2254676,282748,20338,5062,434,12,28,6473542,,9268,1126,188072,309272,222334,4208044,1248584,73180,844,0,918,1736,5514322,42268,0,23466,0,18,5640620,4128,278,0,0,0,0,0,0,0,0,39500,105764,49410,0,0,110756,27560,19368740,1958134,0,0,0,0,2972320,2218.42,2368,714866,842282,709410,436278,1207418,1273590,626508,233352,211036,5984,0,0
neg,24080,,528,476,0,0,0,0,0,0,382,42258,960008,448628,18052,0,739464,0,128,0,0,0,1317134,1195292,216360,98774,0,0,0,0,198,584,0,0,0,0,0,240318,872852,355014,1144,0,2094,430,626,964,53606,1411538,70,0,0,0,660288,289702,129520,103810,84980,71162,61592,68272,2,0,1533734,14,44,518,2,739464,18916,100192,115712,175320,,,,,,,,38660,24079.36,1533734,1533734,1533478,8052,32,30570,321440,1469328,1209600,35006,0,62,0,1177654.08,0,289519.68,0,130,0,0,0,1570,443092,860982,153360,8726,1592,6,0,4,1533734,,3740,402,248488,94482,233826,837276,50062,1014,38,0,540,792,1176808,94702,391294,186,0,0,1193360,1102,114,0,0,0,0,0,0,0,0,8582,14886,3242,0,0,36376,7342,3880,422,0,0,0,0,0,626.32,596,303920,179196,109928,53506,109170,102602,110330,124852,352580,23244,0,0
neg,60562,,530,480,0,0,0,0,0,0,168730,1275368,1986776,434586,4936,0,1701348,0,0,0,1526,2218,3569308,3200254,480372,297988,0,0,0,0,710,228,0,0,0,0,0,111562,1812244,1616060,330530,0,2188,438,1128,23468,2659456,1169354,14364,0,0,0,1313532,643298,396908,374316,388034,360728,321954,71626,0,0,4051984,0,28,62,8,1701348,45302,271848,206896,131820,119660,179300,,,,,,41940,60562.77,4051984,4051984,4055830,20521,4280,36824,414320,3870396,1209600,135272,0,204,0,3345381.12,0,521328,0,0,0,0,7462,284002,1289184,1676662,563694,37838,10350,1204,2,8,4051984,,5512,702,2196,299018,172572,2475320,909194,5882,0,0,756,512,3315948,49720,20,260,0,0,3375518,3708,224,0,0,0,0,0,0,0,0,22824,46070,8736,0,0,129734,26710,63200,10624,0,0,0,0,2183700,1556.42,1736,561470,695238,506226,212946,398172,328536,298948,276704,579266,12890,0,0
neg,42,0,64,62,0,0,0,0,0,1574,15372,32010,2994,0,0,0,17036,0,96,0,3634,6566,46006,33874,136270,6036,0,0,0,0,104,52,0,0,0,0,0,0,0,45782,6168,0,498,202,512,2512,4008,38922,3760,1536,0,0,47672,1318,420,254,194,172,96,1016,304,504,186012,10,14,10,6,17036,784,117964,17870,,,,,,,,,135360,42.07,186012,186012,182676,104,16,17878,185100,52146,1209600,1182,2,6,0,8717.76,0,40946.88,4,82,0,1534,15146,25970,6562,1248,1476,10,4,0,6,70,186012,0,2756,58,64,646,6228,18664,21704,1728,102,0,38,68,11160,96,0,2,0,0,11600,392,306,0,0,0,0,0,0,0,0,868,0,0,4348,2168,244,86,15860,1608,6060,20,0,0,0,329.04,206,44986,5702,652,156,126,90,124,114,0,0,0,0
neg,10,,0,0,0,0,0,0,0,0,52,1832,2608,0,0,0,1574,0,54,0,0,0,7792,6152,37494,162,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4492,0,918,6,12,12,84,3460,0,0,0,0,3358,268,84,74,140,42,30,360,108,28,45298,0,4,2,0,1574,122,35880,1580,,,,,,,,,37400,10.53,45298,45298,47258,26,342,4436,45180,4492,1209600,250,0,6,0,1747.2,0,1826.88,,,0,0,0,1614,2102,252,524,0,0,0,0,6,45298,,924,6,12,60,884,1930,676,0,0,0,0,54,1322,96,0,0,0,0,2296,34,62,0,0,0,0,0,0,0,0,102,0,0,0,0,28,6,1240,328,0,10,0,0,0,,,2904,1330,116,48,84,8,2,0,0,0,0,0
neg,3376,,96,84,0,0,0,0,0,0,182,35822,139736,19312,13218,0,98854,0,0,0,0,0,200236,189404,14564,5246,0,0,0,0,200,56,0,0,0,0,0,3958,130546,68828,4938,0,5252,182,96,132,6522,196084,2,0,0,0,96724,75916,22946,9910,1104,676,882,112,0,0,214880,10,14,308,0,98854,1480,5590,8890,,,,,,,,,13900,3375.62,214880,214880,219418,716,186,21064,214220,208270,1209600,2930,0,10,0,167944.32,0,35124.48,0,58,0,0,0,12282,107106,67284,21016,482,100,0,0,4,214880,,5420,70,812,21344,5708,13702,156032,4998,184,0,188,138,167168,131866,0,38,0,0,170500,176,62,0,0,0,0,0,0,0,0,842,470,182,0,0,1644,424,2920,742,0,0,0,0,2375720,285.74,178,41562,14978,5742,1562,3892,139776,574,138,46,0,0,0
neg,49532,,250,202,0,0,0,0,0,0,3144,62024,2101502,1169782,134484,13592,1723334,0,0,0,0,0,3127732,2771674,549196,286038,0,0,3080,0,564,174,0,0,0,0,0,0,713428,2639566,131534,0,3678,1260,1868,2876,203736,3270708,402,0,0,0,1372622,646400,410508,310926,215376,148014,132370,247828,484,0,3677592,1614,220,886,6,1723334,50084,261134,287056,156900,186760,193400,,,,,,5200,49531.85,3677592,3677592,3675510,22098,2834,120522,41160,3484528,1209600,96056,0,88,0,2688000.96,0,793451.52,2,336,0,0,0,3244,384088,2104174,901652,82324,8322,724,594,642,3677592,,5640,766,19836,387602,370960,2389168,298982,11428,146,0,350,424,2655236,170852,36,19032,0,0,2707472,2470,56,0,0,0,0,0,0,0,0,25394,45268,8640,0,0,81664,22040,74980,33792,0,0,0,0,9531910,2142.08,1672,819650,497592,323576,162578,374752,369172,444972,275450,202986,13800,0,0
neg,41634,,2130706432,186,0,0,0,0,0,0,968,180582,1956294,612440,28622,0,1398322,2792,0,0,0,0,2257280,1733264,669628,466808,0,0,556,0,428,150,0,0,0,0,0,236496,1079724,1029342,433344,0,3698,3510,4228,5998,349228,2412098,146,0,0,0,755214,597606,282904,239392,215960,193500,271688,222642,0,0,2927390,14,58,56,6,1398322,48626,250090,415310,227120,306200,,,,,,,130300,41634.42,2927390,2927390,2915036,21805,5362,45864,501800,2778906,1209600,88120,2,50,0,2347103.04,0,429913.92,28,394,0,0,0,3124,493824,1736116,513852,25216,6232,542,0,6,2927390,,3454,490,2194,187032,139690,1622802,801302,21766,176,0,218,406,2111914,5392,94,700,0,10,2367218,1878,88,0,0,0,0,0,0,0,0,32592,24040,10346,0,0,74706,14878,9899220,1111194,1917644,1302,0,0,1634440,1043.54,1092,442250,506002,345798,171812,344102,286254,274868,187244,210170,10406,0,0
neg,43452,,246,226,0,0,0,0,0,0,2554,349900,1881910,628896,45794,1840,1242614,0,0,0,0,0,2530134,2132016,520350,347824,0,0,0,0,490,106,0,0,0,0,0,109214,920876,1611956,268848,0,1584,830,1584,68208,2134206,703936,546,0,0,0,956552,713724,264804,220032,194626,172664,230096,158358,38,0,3050974,302,122,346,16,1242614,41482,282188,233780,193260,216860,,,,,,,104900,43451.92,3050974,3050974,3052340,19151,1128,59650,626120,2910894,1209600,103024,0,76,0,2516150.4,0,392951.04,0,0,0,0,0,82236,912212,1596288,300358,15382,4282,136,0,4,3050974,,3660,470,91498,197632,112372,1819252,662222,23524,264,0,338,268,2536712,42892,0,4580,0,106,2545716,2022,86,0,0,0,0,0,0,0,0,22124,43542,8036,0,0,95554,18072,47400,5924,0,0,0,0,42452040,1058.54,1018,418466,555904,358528,185010,407718,345262,270052,170028,199322,604,0,0
neg,40590,,2130706436,4328,0,0,0,0,0,0,210,848542,1738610,124426,2634,0,1193424,0,0,0,0,0,2479182,2177778,359078,249524,0,0,0,0,1348,386,0,0,0,0,0,24008,1141044,1135734,413636,0,1950,366,490,36190,1999386,674472,1568,0,0,0,862864,545434,259960,205934,207114,231794,391582,9740,0,0,2838736,0,42,570,20,1193424,37610,161006,197094,138540,171200,,,,,,,44360,40590.07,2838736,2838736,2853512,15003,2682,38658,413420,2714422,1209600,135890,2,72,0,2373503.04,0,338510.4,0,0,0,0,0,50474,1175046,1233648,223960,23676,6910,708,16,22,2838736,,3924,576,19656,296480,184800,1917934,289618,1434,0,0,11710,842,2363904,94576,0,10888,0,24,2398454,2058,182,0,0,0,0,0,0,0,0,17556,25306,13174,0,0,100120,26728,4380680,585478,0,0,0,0,2665950,1488.34,1172,361940,631436,324650,163854,313108,306370,168118,115642,274432,54872,0,0
