class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,48438,,118,102,0,0,0,0,0,0,1620,403244,2676416,310906,9378,0,1491554,0,0,0,0,0,3085948,2714316,493794,292098,0,0,0,0,956,228,0,0,0,0,0,52674,232948,1187776,1928166,0,4196,4578,2424,19566,2444870,925914,16,0,0,0,1111794,938940,374740,283632,224430,188164,163840,114584,1440,0,3580552,10,6,38,2,1491554,43644,292294,197516,158540,189120,,,,,,,139340,48437.79,3580552,3580552,3580446,20071,66,111846,1151880,3401564,1209600,99406,0,158,0,3066881.28,0,332574.72,0,0,0,0,0,86722,1555480,1640804,103258,12354,2906,40,0,4,3580552,,3990,530,8004,216046,78418,1697414,1358418,38492,252,0,142,702,3056776,342,16,634,0,0,3104250,1754,142,0,0,0,0,0,0,0,0,22914,49302,10264,0,0,158352,22658,60280,6276,0,0,0,0,47437780,971.8,1162,357708,703968,569962,344448,886776,445048,92232,1418,4,0,0,0
neg,61798,,444,396,0,0,0,0,0,0,168,650348,2433542,813712,71148,5592,1793480,0,0,0,0,0,3506208,2998340,631598,422358,0,0,4838,0,952,68,0,0,0,0,0,0,1927446,2047064,0,0,3042,1544,1982,16498,1830734,2116342,4368,0,0,0,1285786,1126850,377570,273404,193128,138566,177148,401804,254,0,4138534,90,56,426,6,1793480,47400,293546,335278,164960,172220,216440,,,,,,70020,61797.45,4138534,4138534,4144918,24878,9464,44846,501880,3974510,1209600,123384,4,124,0,3646089.6,49176,276282.24,0,0,0,0,0,120522,1299324,2074770,442502,34456,2910,26,2550,2558,4138534,,5296,848,32680,262934,122870,2590436,946072,13228,146,0,930,184,2097416,56000,0,83096,0,0,3666588,3282,280,0,0,100,49228,0,0,0,0,26616,69860,12004,0,0,114500,14412,5248720,622660,0,0,0,0,3391800,1624.5,1772,353630,945314,415492,205704,583468,643858,399322,200676,220496,6550,0,0
neg,30084,,414,378,0,0,0,0,0,0,5788,626042,1171378,236312,4630,88,848522,0,0,0,0,0,1856488,1624672,460062,183482,0,0,0,0,1800,352,0,0,0,0,0,1768,858704,853512,330254,0,2436,652,866,3168,1046824,989464,828,0,0,0,824746,524388,125612,89136,69378,60234,92564,253238,4942,0,2317066,54,186,184,6,848522,24852,312016,147356,274700,,,,,,,,179700,30084.45,2317066,2317066,2308856,11689,1634,107312,1100800,2044238,1209600,45718,2,58,0,1678927.68,0,362489.28,0,0,0,0,0,134568,962480,865348,70326,9442,2050,24,18,24,2317066,,4752,514,41812,189744,124198,1187788,482780,12598,52,0,536,1078,1553480,35914,0,1542,0,16,1702484,1774,162,0,0,0,0,0,0,0,0,14792,60880,13902,0,0,59358,9172,4923240,511206,0,0,0,0,84450,952.3,1130,384234,337124,167776,101260,238034,304986,253284,151802,105330,408,0,0
neg,456,,0,0,0,0,0,0,0,3324,37370,1016,2452,0,0,0,15948,0,122,0,6304,9374,42394,43994,12074,1458,0,0,0,0,8,4,0,0,0,0,0,0,0,0,44162,0,940,20,32,26,1742,41402,0,0,0,0,21412,17558,3654,718,182,134,134,316,30,24,60818,32,16,36,0,15948,526,6158,5838,,,,,,,,,11780,456.84,60818,60818,65042,128,0,5930,60480,44162,1209600,1362,0,6,0,26319.36,129.6,16778.88,,,0,38,27736,12642,2252,824,620,50,0,0,0,12,60818,,928,38,1614,7986,3144,12792,16880,780,0,0,0,4,25840,10056,0,2,0,0,26992,150,14,0,0,170,398,0,0,0,0,466,0,0,4374,1788,642,204,720,72,8782,40,0,0,0,,,18324,6216,3252,1198,1234,2966,5556,5416,0,0,0,0
neg,29108,,0,,0,0,0,0,0,0,716,39868,1408894,226216,808,0,859758,0,0,0,0,0,1567298,1448984,167886,91414,0,0,0,0,0,0,0,0,0,0,0,74904,347592,1222068,31938,0,1258,912,1424,2306,804534,866064,4,0,0,0,545330,245028,163190,146254,125186,116746,139768,155466,38908,626,1735502,38,934,80,66,859758,17350,82116,85434,120240,,,,,,,,44700,29107.37,1735502,1735502,1718902,13216,156854,50774,522020,1676502,1209600,0,,,,1528291.2,0,146461.44,,,0,0,0,806,753704,850732,60320,8884,2056,0,,0,1735502,,1350,250,46658,79430,117400,1290666,137494,3254,0,0,,,,,,,,,,964,62,0,0,0,0,0,0,0,0,9614,33364,5290,0,0,44422,7504,2556180,485302,0,0,0,0,13040110,,,154176,295958,166390,89454,187658,225806,143816,113114,279766,20364,0,0
neg,31462,,202,0,0,0,0,0,0,18766,1530370,372226,1220,0,0,0,848994,0,0,0,35502,50804,1775984,1622176,407988,139642,0,0,0,0,210,682,0,0,0,0,0,0,0,1337856,584726,0,1668,320,436,740,5296,1913552,570,0,0,0,300030,786860,368904,208404,106572,61594,38992,35406,15696,124,2220106,92,50,178,2,848994,21246,267952,138086,228260,,,,,,,,174780,31461.69,2220106,2220106,2218576,9968,18,98008,1004220,1922582,1209600,69096,0,0,0,1753663.68,0,166088.64,0,604,0,970,848112,965588,74092,24214,8218,1388,0,0,0,10,2220106,,4382,616,4078,149626,42740,392562,1278454,49142,982,0,0,0,0,0,0,0,0,0,0,1930,496,0,0,0,0,0,0,0,0,12424,11886,2892,3651096,434996,65708,10266,5261100,542410,1849572,24200,0,0,30461720,1260.92,1282,179710,385616,214928,90058,190224,204130,314756,341724,1436,0,0,0
neg,10570,,2130706432,,0,0,0,0,0,0,47116,226046,355196,48784,112,0,252498,0,0,0,418,514,662284,641374,56456,14502,0,0,0,0,0,0,35092,15412,11040,14156,6806,79480,167604,171190,176474,0,278,102,222,522,87620,588506,4,0,0,0,221002,351964,64168,26614,10000,2656,790,60,0,0,719236,36,10,412,0,252498,3176,37354,18994,,,,,,,,,55560,10570.14,719236,719236,717630,2327,38938,71486,718180,677254,1209600,0,,,,625483.2,32.64,51272.64,0,0,0,0,6420,97292,370602,194152,6994,1444,350,0,,4,719236,,684,70,19206,53914,16878,379204,204774,2502,22,0,,,,,,,,,,306,44,0,0,0,32,0,0,0,0,1560,2682,1508,0,0,10896,1724,14649120,1521248,0,0,0,0,9570160,200.1,210,53704,50518,134020,241160,149606,38052,7920,1300,974,0,0,0
neg,304,0,22,,0,0,0,0,0,0,838,14302,15920,2136,0,0,18470,0,0,0,0,0,35560,27856,42764,1900,0,0,0,0,14,24,0,0,0,0,0,0,0,5896,27300,0,2134,960,1416,638,1426,22000,4622,0,0,0,18548,5086,4512,2026,1336,814,392,410,68,4,78396,4,4,4,0,18470,588,34928,7550,,,,,,,,,42100,303.89,78396,78396,78660,103,312,7454,77700,33336,1209600,0,,,,19084.8,0,12688.32,26,78,0,0,748,5730,13492,8014,5076,136,0,0,,0,78396,0,1756,64,42,2864,236,8944,17162,2128,0,0,,,,,,,,,,196,60,0,0,0,0,0,0,0,0,558,12,4,0,0,440,74,31720,3960,0,0,0,0,0,275.32,126,14676,6020,1192,548,2214,1138,836,6542,30,0,0,0
neg,270,4,12,0,0,0,0,0,0,0,23702,13594,8552,0,0,0,15074,0,46,0,480,1052,52162,44494,53686,2446,0,0,0,0,14,4,0,0,0,0,0,0,0,612,45236,0,11106,52,70,276,2436,17618,14290,0,0,0,31404,5790,2118,1034,858,632,278,2440,1162,132,106406,30,34,0,0,15074,628,44086,9244,,,,,,,,,53180,269.75,106406,106406,105470,269,58,10234,105880,45988,1209600,916,0,2,0,17256,0,21508.8,28,76,0,0,15070,17442,6822,4524,1990,0,0,0,0,22,106406,0,6888,16,586,1488,5390,29722,1746,12,0,0,0,2,14516,8380,0,0,0,0,15570,138,218,0,0,0,0,0,0,0,0,544,40,4,0,0,478,78,2440,320,0,0,0,0,0,203.26,138,28806,5938,892,272,594,2094,6870,354,28,0,0,0
neg,90112,,,,,,0,0,0,0,526,764770,3251104,874888,3360,0,1830732,0,0,,0,0,4214322,3778844,851044,390016,,0,0,0,,,0,0,0,0,0,531438,2743428,1394510,225272,0,7416,6848,6554,14564,934174,3924832,260,0,0,0,1659716,870728,494328,402270,348808,348098,454542,294602,21434,122,5066442,,,,,1830732,55528,516136,332214,194020,180240,193940,229960,0,0,0,0,35000,90112.18,5066442,5066442,,33726,,,211140,,1209600,,,,,4533278.4,0,357748.8,,,0,0,0,230460,2535476,1940880,161912,20686,5138,96,,,5066442,,5464,906,201150,117200,684158,3591934,280424,13404,8,0,,,,,,,,,,,,,,,,,,,,27614,,,,,,,,,,,,,,,,379620,600990,569846,290228,639838,534998,515944,444508,894990,23686,,
neg,29000,,0,,0,0,0,0,0,0,8874,1045832,1057248,689088,25758,4,1309314,0,0,0,0,0,2475110,2087912,481750,352966,0,0,8702,0,0,0,0,0,0,0,0,0,2139716,686014,1074,0,2842,1228,1116,394306,2026498,400402,412,0,0,0,1120874,473148,147832,129614,134020,183016,386112,252162,26,0,2957240,0,50,286,0,1309314,39884,259664,221486,196560,196980,,,,,,,84420,28999.75,2957240,2957240,2961770,22962,552762,51242,533960,2826804,1209600,0,,,,2102167.68,0,722750.4,0,0,0,0,0,24688,363984,1287406,1067092,76866,6114,654,,92,2957240,,4172,498,155390,520682,119444,780818,1232162,13414,224,0,,,,,,,,,,3254,106,0,0,0,0,0,0,0,0,22322,24618,4882,0,0,75706,12456,2112480,913258,0,0,0,0,28000230,899.08,936,735068,876460,369836,130250,262578,197682,142188,61128,51604,10,0,0
neg,70158,,0,476,0,0,0,0,0,42146,2470544,1415792,165862,8620,0,0,1794682,0,0,0,87942,135444,3507218,3074698,901010,415220,0,0,0,0,0,0,0,0,0,0,0,0,0,1632008,2470956,0,2570,1152,2258,5574,327612,3763778,20,0,0,0,739864,1612316,767476,359766,189450,121856,89952,98358,104596,19330,4497394,0,0,0,0,1794682,55032,471816,425478,222940,236740,261940,,,,,,168760,70157.1,4497394,4497394,4499030,24285,0,78962,856140,4103322,1209600,0,0,66,0,3605030.4,0,492882.24,8,586,0,496,772808,2379250,759612,166780,19850,4050,118,0,308,0,4497394,,5398,968,316674,202048,2587934,988830,1112,0,0,0,280,1356,3534818,289584,0,860,0,0,3626164,0,0,0,0,0,0,0,0,0,0,31952,0,0,0,0,0,0,0,0,0,0,0,0,0,1873.78,2270,528142,611028,359110,134218,252794,262922,359886,1513298,81518,48,0,0
neg,37504,,948,884,0,0,0,0,0,0,2372,205666,1309090,968674,82406,70,1171084,0,0,0,0,0,2420190,2203428,253772,173962,0,0,0,0,1346,482,0,0,0,0,0,0,457896,2088646,21736,0,1772,670,840,20426,1880994,662828,748,0,0,0,948634,545152,334304,276674,230452,150012,81902,1148,0,0,2674608,0,34,446,18,1171084,30446,108892,144006,109280,115220,,,,,,,23620,37504.12,2674608,2674608,2686320,11526,27864,22174,248840,2568278,1209600,82806,0,76,0,2147764.8,0,417742.08,0,0,0,0,0,64574,463002,1049428,867400,107464,14766,1644,0,6,2674608,,4576,612,7930,318124,157824,1753812,320650,4750,0,0,1286,1090,2093730,228392,0,7116,0,32,2169620,2670,456,0,0,0,0,0,0,0,0,14006,9918,1886,0,0,81350,16416,144960,58168,0,0,0,0,2594950,1147.34,1378,439262,503168,302048,142256,261920,315812,170168,152984,274564,6096,0,0
neg,34,,2130706432,10,0,0,0,0,0,0,106,4726,9102,0,0,0,5568,0,0,0,0,0,20860,15934,7968,2054,0,0,0,0,16,12,0,0,0,0,0,0,13932,0,2,0,138,14,28,36,412,13300,6,0,0,0,12192,1396,224,68,40,14,0,0,0,0,28874,0,6,0,0,5568,396,2398,5544,,,,,,,,,7780,33.73,28874,28874,29998,23,158,2668,28580,13934,1209600,880,2,2,0,6887.04,0,6965.76,0,22,0,0,0,3448,8516,1664,230,76,0,0,0,34,28874,,158,22,68,1054,1354,3028,6266,1834,150,0,10,62,7274,34,0,12,0,14,7542,118,36,0,0,0,0,0,0,0,0,244,0,0,0,0,460,132,7640,774,17908,24,0,0,0,116.48,70,7634,5758,454,26,62,0,0,0,0,0,0,0
neg,31680,,0,,0,0,0,0,0,0,1168,273052,1474998,270738,290,0,950512,0,60,0,0,0,1977660,1848156,341660,81392,0,0,0,0,0,0,0,0,0,0,0,69246,696176,335284,919540,0,2976,830,1036,1474,910182,1103562,186,0,0,0,829402,396440,264402,136570,91208,93870,174106,34248,0,0,2319794,230,276,230,98,950512,14536,240486,100478,206080,1310700,1310700,1310700,1310700,1310700,1310700,1310700,130720,31681,2319794,2319794,2294062,11376,238268,107990,1103980,2020246,1209600,0,,,,1799176.32,0,218021.76,,,0,0,0,70720,826738,963922,143874,11406,3458,128,,0,2319794,,2706,372,5862,144674,119510,1615224,127964,3934,0,0,,,,,,,,,,1340,62,0,0,0,0,0,0,0,0,8884,26668,4944,0,0,71306,9072,6332220,736822,0,0,0,0,30681500,,,232998,310020,223922,123856,408070,495152,206560,18306,1332,30,0,0
neg,42200,,0,,0,0,0,0,0,0,131774,1144680,1561348,858744,516180,3338,1588006,0,0,0,1056,1426,3808498,3400388,522626,336472,0,0,0,0,0,0,0,0,0,0,0,3822,237246,324586,3650410,0,3556,454,976,5630,1906200,2262318,36926,4,0,0,1735172,1181824,400546,280778,214112,171652,188904,43076,0,0,4333130,0,1546,188,0,1588006,42182,207730,313618,123740,131460,182620,,,,,,75220,42199.52,4333130,4333130,4343600,14663,308590,64038,694640,4216064,1209600,0,,,,2818535.04,771023.04,617514.24,0,0,0,0,23948,642908,1643410,1420414,443764,34580,6944,96,,0,4333130,,7870,1042,13676,635414,283842,2652412,605308,16500,0,0,,,,,,,,,,9148,116,0,0,3320,773966,0,0,0,0,23480,0,0,0,0,0,0,0,0,0,0,0,0,3519480,1780.18,2210,1449998,813384,543668,275436,502462,350252,152348,62738,64900,878,0,0
neg,196,,82,,0,0,0,0,0,0,9622,5562,2400,0,0,0,8924,0,0,0,260,454,21802,18332,54310,770,0,0,0,0,70,78,0,0,0,0,0,0,0,3842,13742,0,1068,34,36,34,58,16354,0,0,0,0,8318,6644,1424,534,50,36,82,412,76,8,76406,8,16,12,0,8924,380,50716,3536,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,53960,196.45,76406,76406,76862,65,206,7442,76020,17584,1209600,0,,,,11952.96,19.2,4550.4,,,0,0,8714,5728,2488,636,18,0,0,0,,4,76406,,1056,20,136,218,592,12220,3342,0,0,0,,,,,,,,,,70,50,0,0,0,18,0,0,0,0,306,0,0,9446,1480,484,78,19520,2024,64414,40,0,0,0,,,6066,3622,890,454,600,236,172,5544,0,0,0,0
neg,39034,,132,108,0,0,0,0,0,0,10614,977856,1186784,338156,42142,0,1169682,0,0,0,34,144,2327762,2051956,526762,210778,0,0,0,0,74,1070,0,0,0,0,0,0,204,550034,2005310,0,36632,44308,59402,85792,1309138,1020276,0,0,0,0,882442,1002944,379596,120614,60318,36734,27804,21928,9400,13766,2855292,1258,2220,2802,2,1169682,33186,309966,214260,206380,229780,,,,,,,83760,39034.29,2855292,2855292,2848364,11992,26,39068,428060,2555566,1209600,58974,0,56,0,1943345.28,0,609068.16,596,1254,0,0,430,322760,1071856,915588,223498,18410,2988,16,1600,1630,2855292,,3492,430,251634,254292,882184,1161620,1894,0,0,0,120,1950,1962716,964894,0,38,0,0,1963342,2486,384,0,0,0,0,0,0,0,0,16384,3856,692,3171520,530560,69196,11852,5740,660,2397894,8468,0,0,0,932.4,1208,627054,263726,154734,69690,165178,133902,443552,691076,6636,0,0,0
neg,80,0,24,24,0,0,0,0,0,0,46,4206,4896,0,0,0,1574,0,0,0,0,0,6726,3496,28550,934,0,0,0,0,10,6,0,0,0,0,0,0,0,82,9066,0,186,24,74,1616,1030,718,5500,0,0,0,7192,578,218,120,76,200,564,76,32,92,35314,0,8,0,0,1574,232,25228,3286,,,,,,,,,28180,79.83,35314,35314,39480,35,554,3310,35000,9230,1209600,456,2,10,0,3107.52,0,3500.16,4,30,0,0,0,2208,3712,1984,1200,44,0,0,0,118,35314,0,2712,44,48,26,774,796,3468,1078,202,0,18,8,2996,134,0,0,0,0,3430,72,108,0,0,0,0,0,0,0,0,336,0,0,0,0,162,30,9340,2918,0,12,0,0,0,2.6,90,6354,1948,580,102,62,22,36,44,0,0,0,0
neg,54326,,136,120,0,0,0,0,0,0,47380,1116766,1981434,625322,25972,360,1655808,0,0,0,0,0,3510780,3196252,386284,271568,0,0,0,0,222,48,0,0,0,0,0,25246,1095240,2126272,550476,0,1926,964,1518,144004,2727790,902276,966,270,706,16814,1010274,965634,556508,513292,382546,229482,133850,5648,0,0,3897592,156,1714,154,12,1655808,38618,218228,167422,122720,111000,126160,,,,,,21560,54326.69,3897592,3897592,3916712,23126,25646,24230,262500,3797234,1209600,112732,0,68,0,3301498.56,0,493395.84,0,0,0,0,134,328862,1395250,1669456,381508,17702,4246,76,16,20,3897592,,4360,610,119552,160648,233640,2888310,383096,7002,16,0,212,138,2017722,69374,0,8036,0,48,3333728,1934,140,0,0,0,0,0,0,0,0,19260,44914,7142,0,0,101632,18842,3658620,578360,0,0,0,0,4326680,1088.78,1188,516724,782712,686106,305474,545148,354882,255730,139332,198650,12476,0,0
neg,1012,0,38,30,0,0,0,0,0,356,65782,13202,5322,0,0,0,18156,0,0,0,7774,12276,71242,66584,148038,3408,2,0,0,0,64,16,0,0,0,0,0,0,0,81514,3148,0,1600,804,4742,4412,5052,17430,50622,0,0,0,47354,19930,8068,3282,1836,1884,1028,1010,158,112,227128,2,14,8,0,18156,734,129862,17352,,,,,,,,,147020,1011.38,227128,227128,227980,331,0,22144,226220,84808,1209600,1324,4,28,0,48461.76,13441.92,21633.6,54,104,0,158,24770,11396,13594,8564,20578,5512,90,0,10,18,227128,0,1402,60,1784,5828,1328,26832,45704,1644,80,0,78,26,50126,28312,0,60,0,0,50440,182,258,0,0,240,13922,0,0,0,0,992,0,10,4638,836,452,124,80020,8014,0,244,0,0,11380,184.8,136,36892,6296,1270,1082,2084,2894,3838,30058,248,0,0,0
neg,79004,,2130706432,9774,0,0,0,0,0,0,34704,2186586,4169264,2786414,200948,28,4256364,81958,56,0,0,0,6321332,3096124,4010592,2955628,0,0,504540,0,28982,4146,0,0,0,0,0,0,2215532,7162412,0,0,8532,3794,4366,6318,106254,9240378,8290,12,0,0,3937316,1648988,710240,542260,416120,344034,503412,1238592,36970,12,10333882,0,10396,4412,50,4256364,213874,1408250,2584206,523960,467860,486780,457960,415960,454540,429160,431240,318100,79004.3,10333882,10333882,10312202,69792,9528,44262,633380,9377944,1209600,427724,2,292,0,7245579.84,153247.68,1969197.12,0,2158,0,0,0,37294,1294822,3984000,3327916,662846,66566,4500,2754,2826,10333882,,19772,2862,1207442,699664,613946,5205632,1600000,28356,270,0,19988,9738,7169506,1419120,0,30134,0,24,7338226,17816,1132,0,0,630,154792,0,0,0,0,172220,26198,9470,0,0,170790,37422,10090180,1151216,0,0,0,0,49004230,5420.98,5994,2209484,3633410,2031636,954358,355920,189038,4064,34,0,0,0,0
neg,63530,,0,,0,0,0,0,0,0,788,270216,3392822,958380,10956,0,2259280,3690,48,0,0,0,4194304,3621970,1228200,410922,0,0,0,0,0,0,0,0,0,0,0,79574,2453982,1948620,150986,0,21084,20274,24172,39260,1797138,2731112,118,4,0,0,2172226,564780,340788,273030,253434,276170,390634,323196,38766,138,5423832,360,480,268,374,2259280,58852,803008,417990,332460,217180,224000,247740,,,,,192280,63529.68,5423832,5423832,5327186,28815,279362,48340,571100,4633162,1209600,0,,,,4231681.92,0,394112.64,,,0,0,0,62696,1830644,2428452,262412,40542,8142,274,,0,5423832,,7624,1360,134218,306186,401924,3338896,435064,7884,6,0,,,,,,,,,,4578,168,0,0,0,2,0,0,0,0,37118,36656,7286,0,0,136980,18724,10985280,1367922,0,0,0,0,37612890,,,429570,1205352,876644,543076,861408,380942,162160,71822,99588,2600,0,0
neg,1230,,88,84,0,0,0,0,0,0,202,4640,52958,31692,140,0,31102,0,252,0,0,0,99428,87122,31576,5548,0,0,0,0,146,50,0,0,0,0,0,0,52858,36774,0,0,266,330,1046,2286,28170,57530,4,0,0,0,47074,31540,7656,2008,940,280,110,24,0,0,131080,2,22,96,0,31102,950,22146,9306,,,,,,,,,30920,1229.1,131080,131080,134474,277,0,12588,130300,89632,1209600,2048,2,10,0,67015.68,0,22427.52,0,0,0,0,0,1946,26976,55072,5228,372,38,0,10,16,131080,,426,62,82,2732,6116,12474,63916,3750,74,0,148,206,69246,45824,0,34,0,58,69382,212,88,0,0,0,0,0,0,0,0,782,120,192,0,0,734,178,16580,1704,0,0,0,0,228290,129.8,146,24190,9862,2666,1074,3382,48444,14,0,0,0,0,0
neg,30176,,386,332,0,0,0,0,0,0,676,411894,993548,515702,41482,8248,1020830,1848,0,0,0,0,1639418,1308356,516710,248286,0,0,17484,0,1962,574,0,0,0,0,0,7858,1514246,101558,347888,0,3436,1010,1620,2636,100084,1862304,458,2,0,0,662720,446820,137890,124406,104104,84084,96036,307846,7644,0,2156872,154,104,172,12,1020830,35406,215000,300608,247600,,,,,,,,263160,30175.01,2156872,2156872,2127486,14325,2842,88550,940600,1971550,1209600,56750,0,96,0,1621393.92,0,346877.76,4,700,0,0,0,48244,547860,863842,461570,43328,6194,512,76,86,2156872,,5724,660,38522,205228,111340,839822,755640,14518,96,0,604,1842,1521484,15154,0,16584,0,0,1649586,2576,274,0,0,0,0,0,0,0,0,24178,17666,3496,0,0,53830,8840,338000,48244,0,0,0,0,175060,1524.7,1480,369218,351844,208370,87104,162324,136144,136140,127632,351832,40942,0,0
neg,37790,,714,666,0,0,0,0,0,0,1458,227442,1729772,543788,20244,518,1136552,0,0,0,0,0,2191234,1834964,488946,298488,0,0,0,0,1756,274,0,0,0,0,0,41932,819794,1646756,14740,0,1822,824,1354,60244,1550166,902284,6528,0,0,0,807516,670604,243454,187744,141194,110220,141916,220574,0,0,2680728,58,402,374,6,1136552,31958,221734,263028,210220,239100,,,,,,,33680,37790.65,2680728,2680728,2647520,16310,36036,21104,255240,2523222,1209600,67570,4,108,0,2215032.96,0,303952.32,0,0,0,0,106,44974,711538,1331914,406622,24064,3782,222,0,8,2680728,,3960,486,75624,145188,174172,1803800,300222,19606,164,0,1034,782,1212312,190430,0,1672,0,24,2237028,1610,290,0,0,0,0,0,0,0,0,17900,20388,4020,0,0,71314,13768,4249920,606206,0,0,0,0,470650,912.7,1144,318962,494920,327340,167002,397260,388792,232058,98948,97390,550,0,0
neg,1322,,0,,0,0,0,0,0,0,214,66216,26250,216,0,0,41172,0,0,0,0,0,85564,73818,75778,6884,0,0,0,0,0,0,0,0,0,0,0,0,50552,10094,32250,0,224,30,40,72,4724,87778,28,0,0,0,37262,32840,13120,5048,2564,1494,516,52,0,0,161400,0,24,110,0,41172,1300,66422,9260,,,,,,,,,75320,1321.35,161400,161400,164054,257,4490,15754,160840,92896,1209600,0,,,,75046.08,0,17643.84,0,0,0,0,0,34544,48330,8364,1176,408,74,0,,0,161400,,336,46,86,6544,3484,36654,41280,4450,16,0,,,,,,,,,,160,68,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,321430,199.34,124,19404,14178,4376,2018,11868,40374,614,34,30,0,0,0
neg,130,0,30,20,0,0,0,0,0,0,14600,4582,1248,0,0,0,6820,0,0,0,2376,3928,23858,20634,20940,918,0,0,0,0,82,160,0,0,0,0,0,0,0,0,20430,0,1168,18,22,30,36,376,18520,260,0,0,15508,2604,656,534,232,172,226,370,36,92,47264,2,10,0,0,6820,446,15936,4660,,,,,,,,,20320,130,47264,47264,47504,63,222,4404,46640,20520,1209600,1286,0,12,0,11701.44,0,7687.68,0,20,0,0,11264,5934,2294,356,582,0,0,0,2,6,47264,0,1242,28,36,1442,1422,3756,9856,2584,64,0,22,294,11114,724,0,0,0,0,12716,102,98,0,0,0,0,0,0,0,0,500,0,0,5024,1592,534,114,1080,450,0,24,0,0,0,133.88,96,9360,6384,1638,488,636,1022,372,530,0,0,0,0
neg,38002,,650,584,0,0,0,0,0,0,2046,91826,1794784,491992,59250,738,1069640,0,0,0,0,0,2211166,1929808,445432,236494,0,0,0,0,2472,424,0,0,0,0,0,39940,780864,1511946,107886,0,2256,3890,3676,27354,1720502,678186,4772,0,0,0,717392,572834,228758,179536,147540,128348,183616,282606,6,0,2657064,268,576,208,2,1069640,25726,261562,182404,163460,248600,,,,,,,27880,38001.86,2657064,2657064,2629734,18425,456,20306,232180,2440636,1209600,70260,2,38,0,2188962.24,0,249671.04,0,0,0,0,0,4392,380738,1590344,416878,38960,8408,916,600,606,2657064,,4138,532,113582,112010,156450,1519772,523084,10938,130,0,938,1248,1858008,86974,0,6186,0,26,2208920,1540,348,0,0,0,0,0,0,0,0,15564,24416,12052,0,0,51880,9852,5655800,663990,0,0,0,0,424550,1023.36,1126,264230,493210,333380,159274,335606,308348,201986,124788,219256,558,0,0
neg,31476,,2130706436,1302,0,0,0,0,0,0,364,68158,1527442,877406,66146,1190,1048544,0,0,0,0,0,2210322,1828246,484666,302432,0,0,0,0,4162,384,0,0,0,0,0,38226,428316,1620972,453192,0,4982,2452,2160,3506,373412,2153934,260,0,0,0,977780,671018,244140,150500,113642,93530,132576,157520,0,0,2695660,44,30,2704,40,1048544,35830,191400,291234,214320,218280,,,,,,,44700,31475.22,2695660,2695660,2683880,14943,5660,22242,267900,2540706,1209600,102216,2,70,0,2042190.72,0,494734.08,0,1056,0,0,0,45024,295340,1541200,618316,34732,5798,296,52,90,2695660,,6204,724,99374,287586,159096,1516776,460172,10676,98,0,2126,1046,1791918,74768,0,1736,0,32,2062374,2862,150,0,0,0,0,0,0,0,0,20660,21824,10360,0,0,56772,14634,10634240,1408116,0,0,0,0,1475220,1325.94,1516,513666,636870,294524,155626,355964,280000,151140,88004,64306,606,0,0
